id,loan_id,lender_account_id,nominal,fund_ratio,status,created_at,updated_at
84c5edc5-7f38-22aa-0dc5-884533f55a19,34e2869a-a314-edb3-2eca-690ca2416baf,64371d36-b2f5-0d34-e74b-b03760790d15,4140000.0,0.92,closed,2025-08-01T13:49:58Z,2025-08-01T00:57:49Z
e10152f7-f10e-9ce2-c6ec-197026641ab0,34e2869a-a314-edb3-2eca-690ca2416baf,9ccb71bb-496f-0461-d577-9c4d626bd7a3,360000.0,0.08,closed,2025-08-01T17:54:13Z,2025-08-01T19:10:57Z
8e8545a2-982c-38ab-bcd1-56a85835c049,2bd48584-7a59-16fc-6f21-17804aaec690,d6a5ce23-7a4f-9357-27ad-2860dbeb787a,3500000.0,0.35,active,2026-07-26T13:42:57Z,2026-07-26T04:28:15Z
9ce435fb-79aa-9f67-a850-c7b3d16c7bf6,2bd48584-7a59-16fc-6f21-17804aaec690,64371d36-b2f5-0d34-e74b-b03760790d15,6500000.0,0.65,active,2026-07-26T02:35:38Z,2026-07-26T18:50:38Z
3ba26366-042f-4744-6efe-21f032464476,b04f86a6-014a-0486-509e-9bf043df96c9,f514cb3c-37bd-fdd4-f9ec-8cb35c265d31,3750000.0,1.0,closed,2026-05-15T08:29:27Z,2026-05-15T17:19:52Z
2c1f19d0-da9b-0a3b-7ddc-b3636fd00c4d,99c354e0-ca73-ab5d-1a92-1f25410ccc59,f514cb3c-37bd-fdd4-f9ec-8cb35c265d31,1550000.0,0.31,active,2026-05-26T22:34:51Z,2026-05-26T07:08:23Z
37752dc4-c75d-f8e8-4ffd-5f4b44f5ada4,99c354e0-ca73-ab5d-1a92-1f25410ccc59,d3b121f0-1746-edc7-78a1-a2bbf278b89d,3450000.0,0.69,active,2026-05-26T12:59:49Z,2026-05-26T13:08:40Z
b15ced7d-a1c1-2ae0-e044-c0b3aafb6975,2db95374-d8c7-389e-60c4-692f16ce5315,69d1eade-07c1-9cef-9d41-2a4bbbb7d2a4,360000.0,0.18,closed,2025-06-23T04:57:11Z,2025-06-23T16:01:06Z
2603a784-9f29-a492-1f3c-5d1349bfbab8,2db95374-d8c7-389e-60c4-692f16ce5315,0253e03d-3031-4cfd-a104-256335fe5280,1640000.0,0.82,closed,2025-06-23T03:13:46Z,2025-06-23T00:14:57Z
0997bd15-7b24-c67e-89fe-baa0f1c3f88f,6da8a790-5ae4-ec20-5fc1-3d68c369b750,16b8e48d-401b-ccf1-053a-0559d02deec9,7500000.0,0.3,closed,2025-09-30T04:46:34Z,2025-09-30T18:00:30Z
728fcb85-98b6-1934-6a17-f508012f40cb,6da8a790-5ae4-ec20-5fc1-3d68c369b750,393dc164-d14e-bab5-494d-08e95ff6040c,12000000.0,0.48,closed,2025-09-30T10:22:23Z,2025-09-30T02:22:45Z
50731585-a15a-67d1-b1ce-0f29f8b71c1d,6da8a790-5ae4-ec20-5fc1-3d68c369b750,968a3936-b9c7-ef5f-a1f1-7ffac470773e,250000.0,0.01,closed,2025-09-30T22:58:01Z,2025-09-30T22:47:39Z
85a52341-cd55-0ff4-41c2-78cd6de2f6a2,6da8a790-5ae4-ec20-5fc1-3d68c369b750,9ccb71bb-496f-0461-d577-9c4d626bd7a3,5250000.0,0.21,closed,2025-09-30T22:22:17Z,2025-09-30T14:06:27Z
2b0a7fba-8a75-de51-578b-6c7d05d4d3f9,ae6d1002-9935-8c0b-9dba-63156e7bc03f,968a3936-b9c7-ef5f-a1f1-7ffac470773e,47000000.0,0.94,active,2026-04-29T07:40:36Z,2026-04-29T05:09:36Z
ab0f2430-ea95-675f-bdf4-df8dde7de861,ae6d1002-9935-8c0b-9dba-63156e7bc03f,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,3000000.0,0.06,active,2026-04-29T13:04:42Z,2026-04-29T08:32:45Z
c0ba63c7-569e-6965-69e7-3177e1b2e45f,b5b4e667-2340-11f0-de2a-813ccdda6d4e,c7ea559f-3e47-235f-30e1-113a025c98e7,175000.0,0.07,closed,2025-04-24T12:20:14Z,2025-04-24T22:45:15Z
ccf1f6f2-4cf0-043f-fa3f-ffe6d6436da4,b5b4e667-2340-11f0-de2a-813ccdda6d4e,32583a5a-a26b-ad52-8156-25717c3f2e93,175000.0,0.07,closed,2025-04-24T13:13:32Z,2025-04-24T19:32:23Z
9099bd32-59d8-3912-af0b-3ee9e49266e8,b5b4e667-2340-11f0-de2a-813ccdda6d4e,34ef1ccd-d38b-838c-fd81-78a1cc4775c1,625000.0,0.25,closed,2025-04-24T15:19:11Z,2025-04-24T05:08:54Z
17ad3066-ca68-fc8c-a3db-7d657c3cbf7e,b5b4e667-2340-11f0-de2a-813ccdda6d4e,338cefb5-4559-85cb-9536-92246ec971e2,1525000.0,0.61,closed,2025-04-24T20:01:51Z,2025-04-24T13:15:27Z
e00a6ef2-af66-fa03-35df-05bd0b5f7cf7,5badb3ca-d21f-8755-5f7d-feee4626fa30,a632394a-ad9d-4392-61f1-f98aebd5366d,120000.0,0.12,closed,2025-12-13T08:07:56Z,2025-12-13T10:49:28Z
d3bcb20e-5dfb-2aa2-987f-d790c95cfb54,5badb3ca-d21f-8755-5f7d-feee4626fa30,84035c53-1e48-0957-524d-b451052a7b60,270000.0,0.27,closed,2025-12-13T12:41:35Z,2025-12-13T08:08:00Z
ad761e52-a0cb-5fd1-42ce-e9e7dc930bdc,5badb3ca-d21f-8755-5f7d-feee4626fa30,03b188cb-0e2f-76cc-3e65-105125a81b18,160000.0,0.16,closed,2025-12-13T01:40:01Z,2025-12-13T19:15:15Z
df2652f9-8b80-54f7-a05d-ab548d427d90,5badb3ca-d21f-8755-5f7d-feee4626fa30,00fb3966-d6ed-a1b4-9ef7-6347b2eb9319,450000.0,0.45,closed,2025-12-13T09:27:01Z,2025-12-13T13:51:34Z
94190955-9187-6eab-3d85-a5d7cd59cf42,4d450081-aab7-f302-1a8b-d47d1f383317,374e3334-a734-fece-a0b8-7a4d3daa3da2,900000.0,1.0,closed,2026-01-18T11:47:21Z,2026-01-18T22:32:57Z
908ac0b7-aba1-f37f-1dee-92e00e0339e2,9d644d78-61f5-f48b-78f0-dbaa5d07b239,974a1460-d12c-e0f9-fb24-0dc7ecac31d3,504000.0,0.56,closed,2025-05-11T17:39:15Z,2025-05-11T06:49:17Z
581743e5-1fed-0970-3120-60763f54bcb2,9d644d78-61f5-f48b-78f0-dbaa5d07b239,ac7ae6fd-34bb-053f-aaf4-acc3bbe09f7c,9000.0,0.01,closed,2025-05-11T19:39:48Z,2025-05-11T16:23:59Z
eb9a424a-d9cb-ff40-534a-c6bc0e4db55e,9d644d78-61f5-f48b-78f0-dbaa5d07b239,405783c5-cb27-c84f-5a04-ec24779d04a8,387000.0,0.43,closed,2025-05-11T05:45:36Z,2025-05-11T09:42:17Z
ef1977a7-6ab0-b056-7bb1-784d7ea098cd,ea93f57e-97e2-5033-5506-d167df181578,69d1eade-07c1-9cef-9d41-2a4bbbb7d2a4,320000.0,0.16,closed,2025-02-18T22:00:15Z,2025-02-18T07:49:53Z
a3f4ff35-1338-84a6-e223-3683fe14befd,ea93f57e-97e2-5033-5506-d167df181578,40775ca4-0a08-d217-2617-a0c24694e10d,520000.0,0.26,closed,2025-02-18T06:49:44Z,2025-02-18T05:29:12Z
99ca6a7a-fce0-e6e3-fdaf-d51be812e6c4,ea93f57e-97e2-5033-5506-d167df181578,d5ad07d2-1a91-c891-6a39-e46e1b009e60,1160000.0,0.58,closed,2025-02-18T09:43:04Z,2025-02-18T05:57:30Z
3cd27083-e3ce-ccdd-0565-03068199e1b4,f5693d09-e544-2f98-f19e-7aed9a24bfc3,16b8e48d-401b-ccf1-053a-0559d02deec9,3500000.0,0.7,active,2026-04-28T18:41:27Z,2026-04-28T16:04:01Z
91140518-1876-7d3e-bea7-f52e80974b94,f5693d09-e544-2f98-f19e-7aed9a24bfc3,d43ba268-7b2e-2162-3bb7-decda8a37b1e,1200000.0,0.24,active,2026-04-28T23:44:26Z,2026-04-28T06:39:08Z
e1fcb154-57cf-7085-1785-03e19b7684bd,f5693d09-e544-2f98-f19e-7aed9a24bfc3,2ff40784-5523-c247-6740-8449359836a3,300000.0,0.06,active,2026-04-28T18:15:28Z,2026-04-28T17:45:51Z
c621aebb-056f-8538-90e3-a509591deff2,68338da0-b859-57c4-c12c-f174272b74c5,77044e39-4e56-1e71-0143-0b8849d36c31,16425000.0,0.73,closed,2025-07-27T09:42:04Z,2025-07-27T07:00:11Z
e07bc584-38aa-bf4d-19d9-f9448a8b8cc6,68338da0-b859-57c4-c12c-f174272b74c5,b7a85a9a-2177-338c-d5ee-c953f02dc1ee,6075000.0,0.27,closed,2025-07-27T08:16:41Z,2025-07-27T04:34:48Z
3b3cffd4-65f2-cdc6-9693-995b1b913c62,d6355f97-2697-58de-2c57-9e60a5be6216,5aa8996f-9362-21d7-26d9-d489532c0f34,460000.0,0.23,closed,2025-07-14T08:49:59Z,2025-07-14T23:21:36Z
bf62e364-4674-44b8-19ef-44056e08ff81,d6355f97-2697-58de-2c57-9e60a5be6216,c7ea559f-3e47-235f-30e1-113a025c98e7,1060000.0,0.53,closed,2025-07-14T11:43:59Z,2025-07-14T07:46:09Z
9efe713b-fde7-2ac4-dae7-0a5a7fbbe8c1,d6355f97-2697-58de-2c57-9e60a5be6216,0253e03d-3031-4cfd-a104-256335fe5280,180000.0,0.09,closed,2025-07-14T08:18:26Z,2025-07-14T10:36:42Z
ab11281a-89cc-a826-6c6e-a0a3fd1c722d,d6355f97-2697-58de-2c57-9e60a5be6216,e05af7f8-0b78-2752-0386-aa76d7f217c6,300000.0,0.15,closed,2025-07-14T06:27:57Z,2025-07-14T17:34:36Z
9cd9a936-cfb4-ced4-9ed8-c1df9d8c979a,9bda9335-2a41-966e-20ca-c0a9b2449caa,8388de7f-2850-faaf-d107-5f01309fc847,10000000.0,1.0,closed,2025-07-06T22:54:51Z,2025-07-06T11:28:30Z
42edc92c-4244-28c3-b362-9ad62b30d479,ca538e6c-14c1-94c7-3bde-39d46a8d08eb,c7ea559f-3e47-235f-30e1-113a025c98e7,1300000.0,0.13,closed,2025-04-08T06:08:26Z,2025-04-08T04:33:07Z
1cbbbde4-11b0-6a4a-9729-56a903594920,ca538e6c-14c1-94c7-3bde-39d46a8d08eb,d6efe797-ffed-99e7-c270-c7ca421d9118,1500000.0,0.15,closed,2025-04-08T01:37:31Z,2025-04-08T19:58:30Z
90dd6328-167f-3ba4-aafa-bddbec597aec,ca538e6c-14c1-94c7-3bde-39d46a8d08eb,a341033d-8d69-1b43-0a8d-c33b6f4829ee,1100000.0,0.11,closed,2025-04-08T12:03:27Z,2025-04-08T19:32:40Z
9853c981-87eb-863a-18f6-632e7517d135,ca538e6c-14c1-94c7-3bde-39d46a8d08eb,253978b2-6ed2-6fca-d7be-86ef9cc24a68,6100000.0,0.61,closed,2025-04-08T02:24:38Z,2025-04-08T21:59:32Z
f422adef-9c10-a62a-ece8-b24821af6425,4d2dfe2c-4ed3-a33f-03fd-aa60a98669dd,e4732d6f-c6f8-c343-9a06-fb71325193bc,500000.0,0.05,active,2025-11-21T16:20:48Z,2025-11-21T23:19:58Z
25acc26a-9541-d171-eb5b-5a14e4560d36,4d2dfe2c-4ed3-a33f-03fd-aa60a98669dd,974a1460-d12c-e0f9-fb24-0dc7ecac31d3,800000.0,0.08,active,2025-11-21T09:57:11Z,2025-11-21T16:55:50Z
cd90f1db-9af1-b55a-7d79-71f0af55f01e,4d2dfe2c-4ed3-a33f-03fd-aa60a98669dd,00fb3966-d6ed-a1b4-9ef7-6347b2eb9319,8100000.0,0.81,active,2025-11-21T09:23:51Z,2025-11-21T15:21:28Z
fa91a09d-10b1-daeb-a807-8836c4084128,4d2dfe2c-4ed3-a33f-03fd-aa60a98669dd,396d8df1-6ea3-05d9-3964-b226e445d185,600000.0,0.06,active,2025-11-21T07:09:09Z,2025-11-21T10:23:09Z
7a3f12aa-dc71-bdc4-e684-2190c9c7a2d0,d10cffbb-efa3-b08d-463f-7089780626bb,405783c5-cb27-c84f-5a04-ec24779d04a8,290000.0,0.29,closed,2026-05-28T08:58:01Z,2026-05-28T12:15:49Z
6db1ddf1-d632-7183-0e5f-96cf1b6c4a74,d10cffbb-efa3-b08d-463f-7089780626bb,d6efe797-ffed-99e7-c270-c7ca421d9118,330000.0,0.33,closed,2026-05-28T06:33:30Z,2026-05-28T22:13:48Z
06a1d0be-4f88-d90c-cc4f-ef008c74a3c4,d10cffbb-efa3-b08d-463f-7089780626bb,c7ea559f-3e47-235f-30e1-113a025c98e7,380000.0,0.38,closed,2026-05-28T06:35:17Z,2026-05-28T04:42:51Z
469710cc-a652-96e3-2531-149bad0b7351,c366d0a1-fd46-7161-1a66-6bfbe4fb669e,ac7ae6fd-34bb-053f-aaf4-acc3bbe09f7c,1500000.0,1.0,closed,2025-08-02T19:06:56Z,2025-08-02T21:52:28Z
8aeac01d-f487-af0b-61b2-cf5207963641,55c1ee73-3ea0-626d-d5c2-1a24c075834f,bea07f0a-a721-f4c5-85d0-ac30867247e8,281250.0,0.25,closed,2025-03-23T07:44:30Z,2025-03-23T09:03:21Z
68265f65-9639-04ca-c87a-cb857a8939f1,55c1ee73-3ea0-626d-d5c2-1a24c075834f,edc97b5f-c7ec-8e28-c792-0e39e9179ed6,45000.0,0.04,closed,2025-03-23T14:47:16Z,2025-03-23T01:49:53Z
1c4c83d0-8784-960a-3102-f058c0311877,55c1ee73-3ea0-626d-d5c2-1a24c075834f,6c798656-d455-db73-f9b0-d009e29e3a6d,652500.0,0.58,closed,2025-03-23T14:14:49Z,2025-03-23T10:56:31Z
8c615709-5dba-a78c-e83c-95085bc910e0,55c1ee73-3ea0-626d-d5c2-1a24c075834f,c4e4e575-195e-a4d3-8922-4217be26e7c6,146250.0,0.13,closed,2025-03-23T15:06:15Z,2025-03-23T13:53:53Z
2f71f4f4-c5b4-1fb8-e3e0-0eb5a76ca321,2e0ba5d4-5987-e082-af14-700bfac4b336,d6efe797-ffed-99e7-c270-c7ca421d9118,450000.0,0.09,closed,2025-03-17T20:59:10Z,2025-03-17T07:49:26Z
81a11368-4b60-b475-6e45-10c1cf0f2a37,2e0ba5d4-5987-e082-af14-700bfac4b336,c4e4e575-195e-a4d3-8922-4217be26e7c6,1200000.0,0.24,closed,2025-03-17T14:58:26Z,2025-03-17T14:49:56Z
23e1b027-4bf1-f431-9a5d-637c2e15af6f,2e0ba5d4-5987-e082-af14-700bfac4b336,6c798656-d455-db73-f9b0-d009e29e3a6d,1850000.0,0.37,closed,2025-03-17T08:46:25Z,2025-03-17T12:07:07Z
1f8b7b30-6913-0841-59a2-61b1b1785f80,2e0ba5d4-5987-e082-af14-700bfac4b336,396d8df1-6ea3-05d9-3964-b226e445d185,1500000.0,0.3,closed,2025-03-17T03:51:06Z,2025-03-17T17:52:11Z
53581176-b7bd-9a1f-393d-35d309a0b2e5,82942011-0835-8d54-d40e-f8e0af3b29af,c4e4e575-195e-a4d3-8922-4217be26e7c6,5000000.0,1.0,closed,2025-01-03T19:20:03Z,2025-01-03T06:53:45Z
32a77a8c-24fd-420a-2f0d-c8ffdd8cc557,44e1514c-eadf-0ce8-fdca-781157a2bdc8,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,14750000.0,0.59,closed,2025-06-05T19:36:50Z,2025-06-05T01:37:28Z
49b350db-8524-bbc5-6b91-69d616a0fb30,44e1514c-eadf-0ce8-fdca-781157a2bdc8,87164298-6f33-2815-1860-3bbbe144d17c,10250000.0,0.41,closed,2025-06-05T21:31:18Z,2025-06-05T01:31:16Z
7257d800-4bd6-aab6-773c-8bdc06d7aa5b,8895f7bc-e303-ecc0-d291-8820458d7c5f,87164298-6f33-2815-1860-3bbbe144d17c,1000000.0,1.0,closed,2026-03-04T02:46:47Z,2026-03-04T14:41:28Z
66b2863c-c38e-9323-1bc4-5a03aa1dace8,f13e62f0-36fa-0905-2ce4-dcfb631e9688,e891659a-a241-1969-f96b-2440bf25700b,900000.0,0.45,active,2026-07-26T14:59:20Z,2026-07-26T14:27:33Z
396f93e2-6dbd-b04b-1ae9-726f7f37754d,f13e62f0-36fa-0905-2ce4-dcfb631e9688,16b8e48d-401b-ccf1-053a-0559d02deec9,60000.0,0.03,active,2026-07-26T01:52:41Z,2026-07-26T19:13:58Z
d29ad3ad-e692-6ac2-75ca-fdb8e7f6958b,f13e62f0-36fa-0905-2ce4-dcfb631e9688,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,860000.0,0.43,active,2026-07-26T08:17:18Z,2026-07-26T07:28:38Z
8f769a08-90fa-094f-3191-b4605e89b392,f13e62f0-36fa-0905-2ce4-dcfb631e9688,77044e39-4e56-1e71-0143-0b8849d36c31,180000.0,0.09,active,2026-07-26T08:28:44Z,2026-07-26T20:59:17Z
438a42bb-168f-30c1-a234-a360e5f11d2d,ac5ae60b-8cd3-e1d8-a0b9-191d38dd8792,3d67ff3a-3b07-ad70-11f8-a09cfa601dc6,2000000.0,1.0,active,2026-03-31T00:41:43Z,2026-03-31T03:25:43Z
955f593b-4aa1-33f2-0d82-8e909ec0f38a,7e13a0f7-a22a-7996-f602-e92458cfb341,e05af7f8-0b78-2752-0386-aa76d7f217c6,1500000.0,1.0,closed,2025-11-29T23:24:09Z,2025-11-29T11:49:29Z
050d1ae6-4e9d-1b22-6992-bf7e8a125bf8,df35e84d-3323-19d3-c1cd-64a5e97d3a7b,63d75a17-d7bd-fae4-139b-2cae84fb84f8,10000000.0,1.0,closed,2025-06-17T14:22:30Z,2025-06-17T06:27:00Z
f5b5fca5-c071-f2cb-6aef-5f010518f930,9e2f77ef-2b77-5b80-6163-068a6a8a99db,258df6d0-c4e9-3633-1d88-1810c15dfbed,250000.0,0.1,closed,2025-11-25T03:01:47Z,2025-11-25T07:04:16Z
649474c6-eb6b-0e1b-ebae-67b325478082,9e2f77ef-2b77-5b80-6163-068a6a8a99db,8388de7f-2850-faaf-d107-5f01309fc847,2250000.0,0.9,closed,2025-11-25T13:37:03Z,2025-11-25T10:55:56Z
725c7d73-8ec0-231f-d447-e22a117651f7,6fa4c630-4208-8803-a577-af16a1e2995f,374e3334-a734-fece-a0b8-7a4d3daa3da2,395000.0,0.79,active,2026-07-30T19:58:53Z,2026-07-30T03:36:52Z
45903ee9-3cdd-9998-9d30-ce405bd1a376,6fa4c630-4208-8803-a577-af16a1e2995f,372c1aba-ef22-be6e-3b74-42ac0f22af6e,105000.0,0.21,active,2026-07-30T02:40:02Z,2026-07-30T04:59:25Z
69b30607-ab94-4225-e049-a1c84152574d,d829794a-4e4d-861f-7f40-f93f6c72f85c,84035c53-1e48-0957-524d-b451052a7b60,1365000.0,0.91,closed,2026-03-16T01:00:30Z,2026-03-16T19:08:40Z
c85f94e6-6e6a-bdb6-29fd-389b39c0cde9,d829794a-4e4d-861f-7f40-f93f6c72f85c,87164298-6f33-2815-1860-3bbbe144d17c,135000.0,0.09,closed,2026-03-16T05:12:59Z,2026-03-16T07:33:01Z
6e88d06a-0c29-3ca5-2f6d-f687b2306729,65e955b2-2dcd-2517-c208-fbfd385a0078,374e3334-a734-fece-a0b8-7a4d3daa3da2,630000.0,0.63,closed,2025-07-14T03:15:46Z,2025-07-14T17:14:10Z
5d3886a9-2dd5-9d69-5bc4-8641ed4a6a5b,65e955b2-2dcd-2517-c208-fbfd385a0078,84035c53-1e48-0957-524d-b451052a7b60,370000.0,0.37,closed,2025-07-14T13:09:02Z,2025-07-14T23:26:40Z
c8a5deba-2d4e-3a46-0c8f-0f2f26223b1c,64c28dfe-61c0-0f20-ff3f-263c7890a7f3,c4e4e575-195e-a4d3-8922-4217be26e7c6,2000000.0,1.0,closed,2025-12-11T21:39:59Z,2025-12-11T05:00:05Z
54fbd074-63c7-7177-ee82-27562f819a99,c1327c5e-21fc-a531-35d7-6c903c5e24fc,a632394a-ad9d-4392-61f1-f98aebd5366d,490000.0,0.49,closed,2026-06-05T11:47:09Z,2026-06-05T15:10:06Z
60625cad-e2c4-e148-c962-ea3a9315ec96,c1327c5e-21fc-a531-35d7-6c903c5e24fc,735c05fb-965e-7232-1dcb-c80ce7e7fdfc,180000.0,0.18,closed,2026-06-05T23:05:51Z,2026-06-05T23:01:07Z
989cf2cb-6777-7255-4ad5-c2547a27486c,c1327c5e-21fc-a531-35d7-6c903c5e24fc,9ccb71bb-496f-0461-d577-9c4d626bd7a3,330000.0,0.33,closed,2026-06-05T14:38:08Z,2026-06-05T17:23:42Z
a7991fde-8e52-a7c4-4e91-5ceb6c388218,85705ec0-7e04-03f0-648c-f14a74184086,a341033d-8d69-1b43-0a8d-c33b6f4829ee,440000.0,0.44,closed,2025-11-20T14:26:51Z,2025-11-20T08:14:25Z
d42169de-a296-32c3-db77-13709a54e72a,85705ec0-7e04-03f0-648c-f14a74184086,2ff40784-5523-c247-6740-8449359836a3,380000.0,0.38,closed,2025-11-20T00:25:27Z,2025-11-20T07:30:07Z
967c8417-0350-9593-a06c-f6654a430b84,85705ec0-7e04-03f0-648c-f14a74184086,374e3334-a734-fece-a0b8-7a4d3daa3da2,180000.0,0.18,closed,2025-11-20T16:20:09Z,2025-11-20T21:34:39Z
acea8228-c403-3654-a628-8222272ef7ca,883a9845-18cb-acdf-0636-56a853debde7,8388de7f-2850-faaf-d107-5f01309fc847,1000000.0,1.0,closed,2025-06-04T13:37:41Z,2025-06-04T18:04:06Z
4c2d5193-98de-372c-0dbe-619a2044f34d,45366c9c-dc15-f3ee-3ad1-e5b26f03c94e,16b8e48d-401b-ccf1-053a-0559d02deec9,10000000.0,1.0,closed,2025-11-04T07:24:29Z,2025-11-04T08:10:15Z
753717c6-2a6d-8b36-d722-9d27364b7ab9,05cd0c31-3e2a-0ae9-cd24-89b681f95752,d3b121f0-1746-edc7-78a1-a2bbf278b89d,351000.0,0.26,closed,2026-02-25T13:36:11Z,2026-02-25T03:31:23Z
297e482e-c163-9f28-784b-b238ac5bf2bc,05cd0c31-3e2a-0ae9-cd24-89b681f95752,a632394a-ad9d-4392-61f1-f98aebd5366d,324000.0,0.24,closed,2026-02-25T02:03:21Z,2026-02-25T19:21:27Z
cf9b0808-0b95-5932-0eec-30f0775223ac,05cd0c31-3e2a-0ae9-cd24-89b681f95752,c7ea559f-3e47-235f-30e1-113a025c98e7,675000.0,0.5,closed,2026-02-25T22:23:18Z,2026-02-25T11:48:28Z
d1e34235-f83c-1fc1-69ca-bb3d5d894821,a4ad756e-76c1-62ad-5d2e-eba7291f55db,f514cb3c-37bd-fdd4-f9ec-8cb35c265d31,128000.0,0.08,active,2026-07-03T04:42:54Z,2026-07-03T04:28:09Z
bb92503f-3644-d261-0f3f-383d3efddc89,a4ad756e-76c1-62ad-5d2e-eba7291f55db,c4e4e575-195e-a4d3-8922-4217be26e7c6,1184000.0,0.74,active,2026-07-03T08:38:21Z,2026-07-03T20:20:46Z
c7cce85f-8a84-b023-077e-29b215301171,a4ad756e-76c1-62ad-5d2e-eba7291f55db,bea07f0a-a721-f4c5-85d0-ac30867247e8,288000.0,0.18,active,2026-07-03T07:52:54Z,2026-07-03T09:18:38Z
01d9843a-2f33-0ee3-b279-e8dc10233a77,f8358a57-29c4-d360-c621-ece21fe3a649,0253e03d-3031-4cfd-a104-256335fe5280,820000.0,0.82,closed,2025-01-22T03:07:04Z,2025-01-22T00:58:33Z
d19a073e-ae7b-7777-1888-7598dc4d8eb1,f8358a57-29c4-d360-c621-ece21fe3a649,374e3334-a734-fece-a0b8-7a4d3daa3da2,180000.0,0.18,closed,2025-01-22T14:58:07Z,2025-01-22T20:24:56Z
5438e63c-e64a-8680-7808-120cef6302db,14746cfd-149b-2e0a-dd70-b412e4400fd9,44d95abd-1311-49b2-2f01-5d847c61cf8b,1245000.0,0.83,closed,2025-02-15T08:39:23Z,2025-02-15T20:47:22Z
ba529ef1-de54-a540-b7b7-2c95339a3b8d,14746cfd-149b-2e0a-dd70-b412e4400fd9,393dc164-d14e-bab5-494d-08e95ff6040c,255000.0,0.17,closed,2025-02-15T01:22:50Z,2025-02-15T22:32:58Z
3522bbf1-5b0a-d1b6-74fe-33e60c5c67fd,ed5271f2-68a2-e324-6be6-07d802f858ae,a341033d-8d69-1b43-0a8d-c33b6f4829ee,3300000.0,0.33,closed,2025-12-17T11:06:58Z,2025-12-17T10:40:51Z
d05f4542-d354-d106-8f2b-a158578e1441,ed5271f2-68a2-e324-6be6-07d802f858ae,40775ca4-0a08-d217-2617-a0c24694e10d,4300000.0,0.43,closed,2025-12-17T23:18:56Z,2025-12-17T13:33:47Z
5ac3192f-aeab-d73c-89a6-8a9a26db4268,ed5271f2-68a2-e324-6be6-07d802f858ae,735c05fb-965e-7232-1dcb-c80ce7e7fdfc,2400000.0,0.24,closed,2025-12-17T22:03:48Z,2025-12-17T10:56:54Z
28aadd92-26e4-1e07-570b-82eac48b2045,8d133424-6cd3-3f24-17bb-9663f19b76ec,d5ad07d2-1a91-c891-6a39-e46e1b009e60,400000.0,0.08,closed,2025-12-04T10:51:32Z,2025-12-04T19:18:33Z
ce90459c-58d8-c0b7-f9e9-cd88b95cf8e2,8d133424-6cd3-3f24-17bb-9663f19b76ec,e05af7f8-0b78-2752-0386-aa76d7f217c6,400000.0,0.08,closed,2025-12-04T01:56:03Z,2025-12-04T04:15:26Z
4e4f4e2b-87f5-e476-9fe5-dda39f28459d,8d133424-6cd3-3f24-17bb-9663f19b76ec,73e46a7f-fe78-ea20-e41b-66d413c6bbdc,2950000.0,0.59,closed,2025-12-04T17:14:35Z,2025-12-04T01:14:33Z
48674385-17ca-87bc-5472-e1b096150eb3,8d133424-6cd3-3f24-17bb-9663f19b76ec,fba26db6-57e3-6ecf-c45c-a20044e2721f,1250000.0,0.25,closed,2025-12-04T18:10:13Z,2025-12-04T05:54:00Z
af90b4a6-0f2d-e1ee-041c-cad2fb1ab908,e831954d-9f5f-440e-dbe1-ae9f3ac1ff80,64371d36-b2f5-0d34-e74b-b03760790d15,190000.0,0.38,closed,2025-06-26T02:38:16Z,2025-06-26T18:03:21Z
12bc7f4e-34b2-a607-3e0c-a91efae04481,e831954d-9f5f-440e-dbe1-ae9f3ac1ff80,6843befe-0f4c-4a7c-991a-3225a17946c5,310000.0,0.62,closed,2025-06-26T08:33:10Z,2025-06-26T07:22:51Z
2821cd93-c6de-d670-dc8a-370af8a5cc03,eec727dc-924d-e5ab-13d3-b962a655ea37,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,1500000.0,1.0,closed,2026-05-22T08:57:07Z,2026-05-22T03:50:38Z
46ca0985-abc9-a48a-7aa9-dd23608bd770,4fa601d7-d9b6-c16b-0299-21c406344d49,87164298-6f33-2815-1860-3bbbe144d17c,1365000.0,0.91,closed,2025-06-01T07:47:23Z,2025-06-01T02:16:31Z
683bf2b7-079f-7c6b-6097-f45f970f3cef,4fa601d7-d9b6-c16b-0299-21c406344d49,bd914b51-617d-41f1-0c84-949b47bcba26,135000.0,0.09,closed,2025-06-01T11:19:53Z,2025-06-01T11:47:09Z
fc5f4794-fd25-d7a0-a3fa-9d64c656ef9c,29a138e7-96d2-a0fd-3f3d-c5ea0ff936e4,9ccb71bb-496f-0461-d577-9c4d626bd7a3,1840000.0,0.92,active,2026-03-19T03:58:53Z,2026-03-19T19:44:45Z
d254247b-be4e-f2d3-2a2f-067bd007fc10,29a138e7-96d2-a0fd-3f3d-c5ea0ff936e4,40775ca4-0a08-d217-2617-a0c24694e10d,160000.0,0.08,active,2026-03-19T03:57:03Z,2026-03-19T18:27:52Z
587e3efd-6ef8-e7fb-835f-805d10fd8bd4,842d7fe7-a8f6-f060-50f9-60ba8ea25b04,6c798656-d455-db73-f9b0-d009e29e3a6d,378000.0,0.28,active,2026-05-22T09:10:10Z,2026-05-22T01:59:31Z
